"_id","Код","Тип","CR","CR2","Описание","Дополнительная информация","Приоритет","Спринт","Номер фикса","Очередь разработчика","Очередь тестировщика","Плановая дата окончания работ","Вошло в сборку","Jira done","JIRA","Потребитель","Поставщик","Статус паспорта","Оценка на анализ","Оценка на разработку","Оценка на тестирование","Аналитик","Дата паспорта","Статус разработки","Дата разработки","Разработчик","Задача разработчика в JIRA","Статус тестирования","Дата тестирования","Примечания по тестированию","Статус разработки скрипта","Автор скрипта","Тестировщик","Группа тестов","Тестовое покрытие","Статус бизнес сервиса","WSDL url","Cервис"
"b2b9b6ee-bcb6-4b1b-9857-5d16e61f22f7","BS032","Доработка","CR126","","Новый вызов ПЦ для получения кодов блокировки",,"Критично",18,,,,,,,"DEF-969","","","Согласовано",,,,"Тоня","","Готово","2015-03-06T00:00:00.000Z","Басурин М.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-430","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","changeCardStop"
"fe390f95-ed58-4089-8288-2c482ad2c783","BS038","Доработка","CR054","","Изменение значений справочника ПЦ",,"Критично",14,,,,,,,"DEV-1790","","","Согласовано",,,,"Даша","","Готово","2014-12-25T00:00:00.000Z","Дубинина Нина","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-985","Готово",,"","Готово","Беззубов","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","setCardLimits"
"7187869a-e220-45cc-be0c-2abf04bc8bf0","BS039","Доработка","CR110","","Добавить передачу поля institutionId, заполняемое константой в ПЦ в getBlockingTransaction",,"Критично",17,,,,,,,"DEF-662","","","Согласовано",,,,"Влада","","Готово","2015-02-17T00:00:00.000Z","Доржинов П.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1771","Готово",,"","Готово","","Беззубов","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","getOperationByCard"
"3e592e2f-e32d-42a7-bb78-5ce877b39af6","BS039","Доработка","CR113","","Добавлено условие проверки наличия значения тега CADR_ACCT при получении от ПЦ, формирование ошибки BS39_ESB_22",,"Критично",17,,,,,,,"DEF-662","","","Согласовано",,,,"Влада","","Готово","2015-02-17T00:00:00.000Z","Доржинов П.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1788","Готово",,"","","","Беззубов","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","getOperationByCard"
"95f50f0e-6e9c-4145-9c6c-2085c9f629a2","BS039","Доработка","CR083","","Сервис получения списка транзакционных холдов из TM",,"Критично",16,,,,,,,"DEV-1037","","","Согласовано",,,,"Влада","2015-02-04T00:00:00.000Z","Готово","2015-02-06T00:00:00.000Z","Басурин М.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-138","Готово",,"","Готово","Киршина","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","getOperationByCard"
"66477925-2aaa-4e19-b213-ddd58ec84581","BS040","Доработка","CR054","","Изменение значений справочника ПЦ",,"Критично",14,,,,,,,"DEV-1790","","","Согласовано",,,,"Даша","","Готово","2014-12-25T00:00:00.000Z","Дубинина Нина","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-985","Готово",,"","Готово","Беззубов","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getCardLimits"
"15fc0ead-146b-4a1c-a292-e137f61a365d","BS048","Доработка","CR008","","Учет доп. карты + учет запроса возможного времени доставки",,"",12,,,,,,,"DEV-151","","","согласовано",,,,"Ира ","2014-11-19T00:00:00.000Z","Готово","2014-12-11T00:00:00.000Z","Матвеев Вячеслав","","Готово",,"сервис на переработке","Готово","Киршина","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","saveDeliveryOrder"
"b7d1865a-f4d8-468c-a65e-b17bf04d33f8","BS055","Доработка","CR011","","Во входные параметры нужно добавить номер карты, паспортные данные клиента,",,"Критично",11,,,,,,,"DEV-341","ДБО","АБС, PDH, ПЦ","Согласовано",,,,"Даша","","Готово","2014-11-19T00:00:00.000Z","Басурин Михаил","","Готово",,"","Готово","","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","getAccountNumberByFIO"
"0de17e08-01ee-4f3f-b039-bc2c9046d85e","BS061","Доработка","CR032","","Получение статистики платежей и ближайшего платежа",,"Критично",14,,,,,,,"DEV-1747","ДБО","АБС","Согласовано",,,,"Юля","2014-12-27T00:00:00.000Z","Готово","2015-12-07T00:00:00.000Z","В.Матвеев","","Готово",,"","Готово","Данченко","Данченко","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","CreditList И getCreditLoans"
"8b531ff9-ce3e-457f-8ee8-26cd33007132","BS061","Доработка","CR076","","Выставить сервис для CRM",,"Критично",16,,,,,,,"DEV-1944","CRM, ДБО","Inversion","Согласовано",,,,"Юля","2015-01-29T00:00:00.000Z","Готово","2015-01-29T00:00:00.000Z","Дубинина Н.","","Готово",,"","Готово","Комовникова","Данченко","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","CreditList И getCreditLoans"
"af6f8b66-bc1f-4deb-ae10-0a9db550cb9a","BS061","Сервис","","","Получение списка кредитных счетов со специфичным набором полей",,"",9,,,,,,,"DEV-153","ДБО","АБС","Согласовано",,,,"Таня","","Готово","","Игнатченко Тимур","","Готово",,"из инверсии возвращаются не все поля","Готово","Данченко","Данченко","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","CreditList И getCreditLoans"
"d7282ba0-6db5-4b9c-8fa8-4a7c0912d4a1","BS062","Доработка","","","Доработка маппингов в соответствии с изменением объектов в модели",,"",13,,,,,,,"DEV-41","ДБО, CRM","АБС","Согласовано",,,,"Юля","","Готово","2014-12-12T00:00:00.000Z","Басурин Михаил","","Готово",,"","Готово","Беззубов","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getPaymentSchedule"
"e710c54b-a771-4835-8a75-cf28c94ce86a","BS063","Доработка","CR053","","[ESB] Доработка сервиса операций с кредитами для отражения изменений СКС в ПЦ",,"Критично",15,,,,,,,"DEV-1751","ДБО,CRM","АБС;ПЦ","Согласовано",,,,"Тоня","2015-01-19T00:00:00.000Z","Готово","2015-01-22T00:00:00.000Z","Волобоев П.","","Готово",,"","Готово","Киршина","Киршина","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","makeCreditAction"
"fbcfac40-3964-4e31-b722-6b8b45a4a440","BS063","Доработка","CR089","","[ESB] добавление параметра в сервис ЧДП для выбора типа погашения",,"Критично",17,,,,,,,"DEV-1943","","","Согласовано",,,,"Тоня","2015-02-12T00:00:00.000Z","Готово","2015-02-18T00:00:00.000Z","Шинкарев Е.","","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","makeCreditAction"
"49c18698-f278-4ce6-9903-2a2033876a34","BS063","Сервис","","","Выполнение действий по персональному кредиту и карточной кредитной линии",,"",9,,,,,,,"DEV-163, DEV-153","ДБО, CRM","АБС","Согласовано",,,,"Тоня","","Готово","","Волобоев Павел","","Готово",,"","Готово","Беззубов","Беззубов","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","makeCreditAction"
"7c1028c9-a531-4406-9756-27fc98f2197b","BS078","Доработка","CR022","","Проверка ФИО/паспортных данных должна быть, если статус счета = активный",,"",12,,,,,,,"DEV-76","ЦФТ","АБС","Согласовано",,,,"Даша","2014-11-24T00:00:00.000Z","Готово","2014-11-24T00:00:00.000Z","Сергей Черноляс","","Готово",,"","Готово","Комовникова Екатерина","Комовникова Екатерина","","Покрыто в CR","","http://m018esb-st:7800/getAccountInfo","getAccountStatus"
"4967a7b5-ec48-4072-b35f-379fc6a97546","BS078","Доработка","CR103","","[ESB] Реализовать поиск по номеру карты (пан) без указания номер счета",,"Критично",16,,,,,,,"DEV-2043","","","Согласовано",,,,"Даша","2015-02-12T00:00:00.000Z","Готово","2015-02-21T00:00:00.000Z","Серебрякова Е.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-170","Готово",,"","Готово","Комовникова","Комовникова","","Покрыто в CR","","http://m018esb-st:7800/getAccountInfo","getAccountStatus"
"e4463e52-103e-41f1-b9cd-c8bca39326f0","BS078","Доработка","CR132","","При сравнении ФИО буквы Е и Ё должны восприниматься как одно и то же",,"",18,,,,,,,"DEF-1386","","","Согласовано",,,,"Даша","2015-03-18T00:00:00.000Z","Готово","2015-03-24T00:00:00.000Z","Басурин М.","https://jira.neoflex.ru/browse/OTPSOACRIVDEV-30","Готово",,"30.03.2015","Готово","Беляева","Беляева","","Есть в SoupUI проекте","","http://m018esb-st:7800/getAccountInfo","getAccountStatus"
"5ac86d0e-0ae7-4c1a-bd62-342a730232b9","BS080","Сервис","","","Запрос предварительного графика платежей ",,"Критично",13,,,,,,,"DEV-162","ДБО, CRM","АБС","Согласовано",,,,"Юля","2014-12-11T00:00:00.000Z","Готово","2014-12-11T00:00:00.000Z","Дубинина Н.","","Готово",,"","Готово","Киршина","Киршина","","Покрыто в CR","","http://m018esb-st:7800/CardIntegrationService/CardIntegrationService","GetPrePaymentSchedule"
"6a55af52-cfac-4a49-8abe-cdedba89835f","BS080","Доработка","CR074","","[ESB] CR: Доработка предварительного графика платежей для ЧДП/ПДП/Транша",,"Критично",16,,,,,,,"DEV-1892","","","Согласовано",,,,"Ира","2015-02-03T00:00:00.000Z","Готово","2015-02-06T00:00:00.000Z","Дубинина Н.","","Готово",,"OTPSOADSVIDEV-1778","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7800/CardIntegrationService/CardIntegrationService","GetPrePaymentSchedule"
"42c0e349-18f7-4056-9fd9-e7bff1f6cd06","BS087","Доработка","CR130","","Изменение 2 констант в ""Дополнительных параметрах"" при передаче в КНД",,"Критично",16,,,,,,,"DEV-2131","","","Согласовано",,,,"Ира","2015-03-11T00:00:00.000Z","В работе","2015-03-16T00:00:00.000Z","Серебрякова Е.","","Готово",,"","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7800/ApplicationIntegrationService","publishDeliveryOrder"
"0f84bc21-d704-4c5e-95cb-985296f9ea52","BS089","Сервис","","","Запрос у поставщика статуса доставки",,"Критично",14,,,,,,,"DEV-139","CRM","КНД, AppDb","Согласовано",,,,"Ира","2014-12-17T00:00:00.000Z","Готово","2014-12-24T00:00:00.000Z","Басурин Михаил","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-221","Готово",,"Поднята заглушка","Готово","Киршина","Киршина/Данченко","","Есть в SoupUI проекте","","http://m018esb-st:7800/ApplicationIntegrationService","GetDeliveryStatus"
